run_accession,corpus
SRR28878841,NCBI_Salmonella_Stage2
SRR29013941,NCBI_Salmonella_Stage2
SRR29013942,NCBI_Salmonella_Stage2
SRR29013943,NCBI_Salmonella_Stage2
SRR29013944,NCBI_Salmonella_Stage2
SRR29013945,NCBI_Salmonella_Stage2
SRR29013946,NCBI_Salmonella_Stage2
SRR29028219,NCBI_Salmonella_Stage2
SRR29028220,NCBI_Salmonella_Stage2
SRR29028221,NCBI_Salmonella_Stage2
SRR29028222,NCBI_Salmonella_Stage2
SRR29028223,NCBI_Salmonella_Stage2
SRR29028224,NCBI_Salmonella_Stage2
SRR29034662,NCBI_Salmonella_Stage2
SRR29034663,NCBI_Salmonella_Stage2
SRR29034670,NCBI_Salmonella_Stage2
SRR29034671,NCBI_Salmonella_Stage2
SRR29034678,NCBI_Salmonella_Stage2
SRR29034679,NCBI_Salmonella_Stage2
SRR29034686,NCBI_Salmonella_Stage2
SRR29034687,NCBI_Salmonella_Stage2
SRR29034694,NCBI_Salmonella_Stage2
SRR29034695,NCBI_Salmonella_Stage2
SRR29034702,NCBI_Salmonella_Stage2
SRR29034703,NCBI_Salmonella_Stage2
SRR29034709,NCBI_Salmonella_Stage2
SRR29034710,NCBI_Salmonella_Stage2
SRR29034717,NCBI_Salmonella_Stage2
SRR29034718,NCBI_Salmonella_Stage2
SRR29108933,NCBI_Salmonella_Stage2
SRR29108934,NCBI_Salmonella_Stage2
SRR29108935,NCBI_Salmonella_Stage2
SRR29108936,NCBI_Salmonella_Stage2
SRR29108943,NCBI_Salmonella_Stage2
SRR29108944,NCBI_Salmonella_Stage2
SRR29108945,NCBI_Salmonella_Stage2
SRR29108950,NCBI_Salmonella_Stage2
SRR29108951,NCBI_Salmonella_Stage2
SRR29108952,NCBI_Salmonella_Stage2
SRR29108956,NCBI_Salmonella_Stage2
SRR29108957,NCBI_Salmonella_Stage2
SRR29208525,NCBI_Salmonella_Stage2
SRR29208528,NCBI_Salmonella_Stage2
SRR29208530,NCBI_Salmonella_Stage2
SRR29208533,NCBI_Salmonella_Stage2
SRR29208534,NCBI_Salmonella_Stage2
SRR29208535,NCBI_Salmonella_Stage2
SRR29208536,NCBI_Salmonella_Stage2
SRR29243459,NCBI_Salmonella_Stage2
SRR29243460,NCBI_Salmonella_Stage2
SRR29243461,NCBI_Salmonella_Stage2
SRR29243462,NCBI_Salmonella_Stage2
SRR29429172,NCBI_Salmonella_Stage2
SRR29429183,NCBI_Salmonella_Stage2
SRR29429184,NCBI_Salmonella_Stage2
SRR29430554,NCBI_Salmonella_Stage2
SRR29430558,NCBI_Salmonella_Stage2
SRR29441511,NCBI_Salmonella_Stage2
SRR29441512,NCBI_Salmonella_Stage2
SRR29513613,NCBI_Salmonella_Stage2
SRR29513614,NCBI_Salmonella_Stage2
SRR29513615,NCBI_Salmonella_Stage2
SRR29513616,NCBI_Salmonella_Stage2
SRR29513617,NCBI_Salmonella_Stage2
SRR29513618,NCBI_Salmonella_Stage2
SRR29513619,NCBI_Salmonella_Stage2
SRR29513620,NCBI_Salmonella_Stage2
SRR29513621,NCBI_Salmonella_Stage2
SRR29513622,NCBI_Salmonella_Stage2
SRR29513623,NCBI_Salmonella_Stage2
SRR29513624,NCBI_Salmonella_Stage2
SRR2981437,NCBI_Salmonella_Stage2
SRR2981438,NCBI_Salmonella_Stage2
SRR2981439,NCBI_Salmonella_Stage2
SRR2981440,NCBI_Salmonella_Stage2
SRR2981441,NCBI_Salmonella_Stage2
SRR2981442,NCBI_Salmonella_Stage2
SRR2981443,NCBI_Salmonella_Stage2
SRR2981444,NCBI_Salmonella_Stage2
SRR2981445,NCBI_Salmonella_Stage2
SRR2981446,NCBI_Salmonella_Stage2
SRR2981447,NCBI_Salmonella_Stage2
SRR2981448,NCBI_Salmonella_Stage2
SRR2981449,NCBI_Salmonella_Stage2
SRR2981450,NCBI_Salmonella_Stage2
SRR2981451,NCBI_Salmonella_Stage2
SRR2981452,NCBI_Salmonella_Stage2
SRR2981453,NCBI_Salmonella_Stage2
SRR2981454,NCBI_Salmonella_Stage2
SRR29927657,NCBI_Salmonella_Stage2
SRR29927658,NCBI_Salmonella_Stage2
SRR29927660,NCBI_Salmonella_Stage2
SRR30316319,NCBI_Salmonella_Stage2
SRR30316320,NCBI_Salmonella_Stage2
SRR30316321,NCBI_Salmonella_Stage2
SRR30316322,NCBI_Salmonella_Stage2
SRR30316323,NCBI_Salmonella_Stage2
SRR30316324,NCBI_Salmonella_Stage2
SRR30316325,NCBI_Salmonella_Stage2
SRR30316326,NCBI_Salmonella_Stage2
SRR30316327,NCBI_Salmonella_Stage2
SRR30316328,NCBI_Salmonella_Stage2
SRR30316329,NCBI_Salmonella_Stage2
SRR30316330,NCBI_Salmonella_Stage2
SRR30316331,NCBI_Salmonella_Stage2
SRR30316332,NCBI_Salmonella_Stage2
SRR30316333,NCBI_Salmonella_Stage2
SRR30316334,NCBI_Salmonella_Stage2
SRR30316335,NCBI_Salmonella_Stage2
SRR30316336,NCBI_Salmonella_Stage2
SRR30316337,NCBI_Salmonella_Stage2
SRR30316338,NCBI_Salmonella_Stage2
SRR30316339,NCBI_Salmonella_Stage2
SRR30316340,NCBI_Salmonella_Stage2
SRR30316341,NCBI_Salmonella_Stage2
SRR30316342,NCBI_Salmonella_Stage2
SRR30591408,NCBI_Salmonella_Stage2
SRR30591409,NCBI_Salmonella_Stage2
SRR30591410,NCBI_Salmonella_Stage2
SRR30591411,NCBI_Salmonella_Stage2
SRR30591412,NCBI_Salmonella_Stage2
SRR30591413,NCBI_Salmonella_Stage2
SRR30591414,NCBI_Salmonella_Stage2
SRR30591415,NCBI_Salmonella_Stage2
SRR30591416,NCBI_Salmonella_Stage2
SRR30591417,NCBI_Salmonella_Stage2
SRR30591418,NCBI_Salmonella_Stage2
SRR30591419,NCBI_Salmonella_Stage2
SRR30591420,NCBI_Salmonella_Stage2
SRR30591421,NCBI_Salmonella_Stage2
SRR30591422,NCBI_Salmonella_Stage2
SRR30591423,NCBI_Salmonella_Stage2
SRR30591424,NCBI_Salmonella_Stage2
SRR30591425,NCBI_Salmonella_Stage2
SRR30591426,NCBI_Salmonella_Stage2
SRR30591427,NCBI_Salmonella_Stage2
SRR30591428,NCBI_Salmonella_Stage2
SRR30591429,NCBI_Salmonella_Stage2
SRR30591430,NCBI_Salmonella_Stage2
SRR30591431,NCBI_Salmonella_Stage2
SRR30591432,NCBI_Salmonella_Stage2
SRR30591434,NCBI_Salmonella_Stage2
SRR30591435,NCBI_Salmonella_Stage2
SRR30591436,NCBI_Salmonella_Stage2
SRR30591437,NCBI_Salmonella_Stage2
SRR30591438,NCBI_Salmonella_Stage2
SRR30591439,NCBI_Salmonella_Stage2
SRR30591440,NCBI_Salmonella_Stage2
SRR30591441,NCBI_Salmonella_Stage2
SRR30591442,NCBI_Salmonella_Stage2
SRR30591443,NCBI_Salmonella_Stage2
SRR30591444,NCBI_Salmonella_Stage2
SRR30591445,NCBI_Salmonella_Stage2
SRR30591446,NCBI_Salmonella_Stage2
SRR30591447,NCBI_Salmonella_Stage2
SRR30591448,NCBI_Salmonella_Stage2
SRR30591449,NCBI_Salmonella_Stage2
SRR30591450,NCBI_Salmonella_Stage2
SRR30591451,NCBI_Salmonella_Stage2
SRR30591452,NCBI_Salmonella_Stage2
SRR30591453,NCBI_Salmonella_Stage2
SRR30591454,NCBI_Salmonella_Stage2
SRR30591455,NCBI_Salmonella_Stage2
SRR30591456,NCBI_Salmonella_Stage2
SRR30608447,NCBI_Salmonella_Stage2
SRR30608448,NCBI_Salmonella_Stage2
SRR30608449,NCBI_Salmonella_Stage2
SRR30608450,NCBI_Salmonella_Stage2
SRR30638044,NCBI_Salmonella_Stage2
SRR30638045,NCBI_Salmonella_Stage2
SRR30638046,NCBI_Salmonella_Stage2
SRR30805970,NCBI_Salmonella_Stage2
SRR30805971,NCBI_Salmonella_Stage2
SRR30805972,NCBI_Salmonella_Stage2
SRR30805973,NCBI_Salmonella_Stage2
SRR30805974,NCBI_Salmonella_Stage2
SRR30805975,NCBI_Salmonella_Stage2
SRR30805976,NCBI_Salmonella_Stage2
SRR30805977,NCBI_Salmonella_Stage2
SRR30805978,NCBI_Salmonella_Stage2
SRR30805979,NCBI_Salmonella_Stage2
SRR30805980,NCBI_Salmonella_Stage2
SRR30805981,NCBI_Salmonella_Stage2
SRR30805982,NCBI_Salmonella_Stage2
SRR30805983,NCBI_Salmonella_Stage2
SRR30805984,NCBI_Salmonella_Stage2
SRR30805985,NCBI_Salmonella_Stage2
SRR30805986,NCBI_Salmonella_Stage2
SRR30805987,NCBI_Salmonella_Stage2
SRR30805988,NCBI_Salmonella_Stage2
SRR30805989,NCBI_Salmonella_Stage2
SRR30805990,NCBI_Salmonella_Stage2
SRR30805991,NCBI_Salmonella_Stage2
SRR30805992,NCBI_Salmonella_Stage2
SRR30805993,NCBI_Salmonella_Stage2
SRR30805994,NCBI_Salmonella_Stage2
SRR30805995,NCBI_Salmonella_Stage2
SRR30805996,NCBI_Salmonella_Stage2
SRR30805997,NCBI_Salmonella_Stage2
SRR30805998,NCBI_Salmonella_Stage2
SRR30805999,NCBI_Salmonella_Stage2
SRR30806000,NCBI_Salmonella_Stage2
SRR30806001,NCBI_Salmonella_Stage2
SRR30835360,NCBI_Salmonella_Stage2
SRR30835361,NCBI_Salmonella_Stage2
SRR30835362,NCBI_Salmonella_Stage2
SRR30835363,NCBI_Salmonella_Stage2
SRR30835364,NCBI_Salmonella_Stage2
SRR30835365,NCBI_Salmonella_Stage2
SRR30835366,NCBI_Salmonella_Stage2
SRR30835367,NCBI_Salmonella_Stage2
SRR30835368,NCBI_Salmonella_Stage2
SRR30835369,NCBI_Salmonella_Stage2
SRR30835370,NCBI_Salmonella_Stage2
SRR30835371,NCBI_Salmonella_Stage2
SRR31091917,NCBI_Salmonella_Stage2
SRR31091920,NCBI_Salmonella_Stage2
SRR31091925,NCBI_Salmonella_Stage2
SRR31091928,NCBI_Salmonella_Stage2
SRR31091930,NCBI_Salmonella_Stage2
SRR31156121,NCBI_Salmonella_Stage2
SRR31249612,NCBI_Salmonella_Stage2
SRR31249613,NCBI_Salmonella_Stage2
SRR31249614,NCBI_Salmonella_Stage2
SRR31249615,NCBI_Salmonella_Stage2
SRR31249616,NCBI_Salmonella_Stage2
SRR31249617,NCBI_Salmonella_Stage2
SRR31719108,NCBI_Salmonella_Stage2
SRR31753819,NCBI_Salmonella_Stage2
SRR31753827,NCBI_Salmonella_Stage2
SRR31753837,NCBI_Salmonella_Stage2
SRR31753838,NCBI_Salmonella_Stage2
SRR31753839,NCBI_Salmonella_Stage2
SRR31753841,NCBI_Salmonella_Stage2
SRR31753876,NCBI_Salmonella_Stage2
SRR31753887,NCBI_Salmonella_Stage2
SRR31753888,NCBI_Salmonella_Stage2
SRR31753892,NCBI_Salmonella_Stage2
SRR31753894,NCBI_Salmonella_Stage2
SRR31753905,NCBI_Salmonella_Stage2
SRR31753906,NCBI_Salmonella_Stage2
SRR31753907,NCBI_Salmonella_Stage2
SRR31753918,NCBI_Salmonella_Stage2
SRR31753919,NCBI_Salmonella_Stage2
SRR31753920,NCBI_Salmonella_Stage2
SRR31753938,NCBI_Salmonella_Stage2
SRR31753939,NCBI_Salmonella_Stage2
SRR31753948,NCBI_Salmonella_Stage2
SRR31753950,NCBI_Salmonella_Stage2
SRR31753951,NCBI_Salmonella_Stage2
SRR31753952,NCBI_Salmonella_Stage2
SRR31753955,NCBI_Salmonella_Stage2
SRR31753960,NCBI_Salmonella_Stage2
SRR31753968,NCBI_Salmonella_Stage2
SRR31753973,NCBI_Salmonella_Stage2
SRR31753979,NCBI_Salmonella_Stage2
SRR31753995,NCBI_Salmonella_Stage2
SRR31753999,NCBI_Salmonella_Stage2
SRR31754000,NCBI_Salmonella_Stage2
SRR31754001,NCBI_Salmonella_Stage2
SRR31754002,NCBI_Salmonella_Stage2
SRR31754003,NCBI_Salmonella_Stage2
SRR31754004,NCBI_Salmonella_Stage2
SRR31754005,NCBI_Salmonella_Stage2
SRR31754006,NCBI_Salmonella_Stage2
SRR31754009,NCBI_Salmonella_Stage2
SRR31754010,NCBI_Salmonella_Stage2
SRR31754011,NCBI_Salmonella_Stage2
SRR31917627,NCBI_Salmonella_Stage2
SRR31917630,NCBI_Salmonella_Stage2
SRR32330422,NCBI_Salmonella_Stage2
SRR3233298,NCBI_Salmonella_Stage2
SRR3233299,NCBI_Salmonella_Stage2
SRR3233300,NCBI_Salmonella_Stage2
SRR3233301,NCBI_Salmonella_Stage2
SRR3233302,NCBI_Salmonella_Stage2
SRR3233303,NCBI_Salmonella_Stage2
SRR3233304,NCBI_Salmonella_Stage2
SRR3233305,NCBI_Salmonella_Stage2
SRR3233307,NCBI_Salmonella_Stage2
SRR3233308,NCBI_Salmonella_Stage2
SRR3233312,NCBI_Salmonella_Stage2
SRR3233314,NCBI_Salmonella_Stage2
SRR3233316,NCBI_Salmonella_Stage2
SRR3233319,NCBI_Salmonella_Stage2
SRR3233320,NCBI_Salmonella_Stage2
SRR3233322,NCBI_Salmonella_Stage2
SRR32856928,NCBI_Salmonella_Stage2
SRR32856929,NCBI_Salmonella_Stage2
SRR32856930,NCBI_Salmonella_Stage2
SRR32856931,NCBI_Salmonella_Stage2
SRR32856932,NCBI_Salmonella_Stage2
SRR32856933,NCBI_Salmonella_Stage2
SRR32999540,NCBI_Salmonella_Stage2
SRR32999542,NCBI_Salmonella_Stage2
SRR32999544,NCBI_Salmonella_Stage2
SRR32999547,NCBI_Salmonella_Stage2
SRR32999548,NCBI_Salmonella_Stage2
SRR33094456,NCBI_Salmonella_Stage2
SRR33094457,NCBI_Salmonella_Stage2
SRR33094458,NCBI_Salmonella_Stage2
SRR33094459,NCBI_Salmonella_Stage2
SRR33094460,NCBI_Salmonella_Stage2
SRR33094461,NCBI_Salmonella_Stage2
SRR33094462,NCBI_Salmonella_Stage2
SRR33094463,NCBI_Salmonella_Stage2
SRR33094464,NCBI_Salmonella_Stage2
SRR33094466,NCBI_Salmonella_Stage2
SRR33094467,NCBI_Salmonella_Stage2
SRR34538213,NCBI_Salmonella_Stage2
SRR34538214,NCBI_Salmonella_Stage2
SRR34538215,NCBI_Salmonella_Stage2
SRR34538216,NCBI_Salmonella_Stage2
SRR34538217,NCBI_Salmonella_Stage2
SRR34538218,NCBI_Salmonella_Stage2
SRR34568381,NCBI_Salmonella_Stage2
SRR34568382,NCBI_Salmonella_Stage2
SRR34568383,NCBI_Salmonella_Stage2
SRR34568384,NCBI_Salmonella_Stage2
SRR34568385,NCBI_Salmonella_Stage2
SRR34568386,NCBI_Salmonella_Stage2
SRR34750903,NCBI_Salmonella_Stage2
SRR34750904,NCBI_Salmonella_Stage2
SRR34750905,NCBI_Salmonella_Stage2
SRR34750906,NCBI_Salmonella_Stage2
SRR34750907,NCBI_Salmonella_Stage2
SRR34750908,NCBI_Salmonella_Stage2
SRR35001222,NCBI_Salmonella_Stage2
SRR35001224,NCBI_Salmonella_Stage2
SRR35001227,NCBI_Salmonella_Stage2
SRR35001228,NCBI_Salmonella_Stage2
SRR35611890,NCBI_Salmonella_Stage2
SRR35611891,NCBI_Salmonella_Stage2
SRR35611892,NCBI_Salmonella_Stage2
SRR35611893,NCBI_Salmonella_Stage2
SRR35611894,NCBI_Salmonella_Stage2
SRR35611895,NCBI_Salmonella_Stage2
SRR35611896,NCBI_Salmonella_Stage2
SRR35611897,NCBI_Salmonella_Stage2
SRR35611898,NCBI_Salmonella_Stage2
SRR35611899,NCBI_Salmonella_Stage2
SRR35611900,NCBI_Salmonella_Stage2
SRR35611901,NCBI_Salmonella_Stage2
SRR3585810,NCBI_Salmonella_Stage2
SRR3585811,NCBI_Salmonella_Stage2
SRR3585812,NCBI_Salmonella_Stage2
SRR3585813,NCBI_Salmonella_Stage2
SRR3585814,NCBI_Salmonella_Stage2
SRR3585815,NCBI_Salmonella_Stage2
SRR3585816,NCBI_Salmonella_Stage2
SRR3585817,NCBI_Salmonella_Stage2
SRR358748,NCBI_Salmonella_Stage2
SRR3621122,NCBI_Salmonella_Stage2
SRR3621123,NCBI_Salmonella_Stage2
SRR3621125,NCBI_Salmonella_Stage2
SRR3621126,NCBI_Salmonella_Stage2
SRR3621129,NCBI_Salmonella_Stage2
SRR3621130,NCBI_Salmonella_Stage2
SRR3621132,NCBI_Salmonella_Stage2
SRR3621133,NCBI_Salmonella_Stage2
SRR3621134,NCBI_Salmonella_Stage2
SRR3621135,NCBI_Salmonella_Stage2
SRR3621136,NCBI_Salmonella_Stage2
SRR3621137,NCBI_Salmonella_Stage2
SRR3621139,NCBI_Salmonella_Stage2
SRR3621140,NCBI_Salmonella_Stage2
SRR3621141,NCBI_Salmonella_Stage2
SRR3621142,NCBI_Salmonella_Stage2
SRR3621143,NCBI_Salmonella_Stage2
SRR3621144,NCBI_Salmonella_Stage2
SRR3621145,NCBI_Salmonella_Stage2
SRR36462383,NCBI_Salmonella_Stage2
SRR36462384,NCBI_Salmonella_Stage2
SRR36462385,NCBI_Salmonella_Stage2
SRR36462386,NCBI_Salmonella_Stage2
SRR36462387,NCBI_Salmonella_Stage2
SRR36462388,NCBI_Salmonella_Stage2
SRR36462389,NCBI_Salmonella_Stage2
SRR36462390,NCBI_Salmonella_Stage2
SRR36462391,NCBI_Salmonella_Stage2
SRR36462392,NCBI_Salmonella_Stage2
SRR36462393,NCBI_Salmonella_Stage2
SRR36462394,NCBI_Salmonella_Stage2
SRR36953210,NCBI_Salmonella_Stage2
SRR36953211,NCBI_Salmonella_Stage2
SRR36953212,NCBI_Salmonella_Stage2
SRR36953216,NCBI_Salmonella_Stage2
SRR36953219,NCBI_Salmonella_Stage2
SRR36953220,NCBI_Salmonella_Stage2
SRR36971046,NCBI_Salmonella_Stage2
SRR36971047,NCBI_Salmonella_Stage2
SRR36971048,NCBI_Salmonella_Stage2
SRR36971049,NCBI_Salmonella_Stage2
SRR36971050,NCBI_Salmonella_Stage2
SRR36971051,NCBI_Salmonella_Stage2
SRR37096831,NCBI_Salmonella_Stage2
SRR37096832,NCBI_Salmonella_Stage2
SRR37096833,NCBI_Salmonella_Stage2
SRR37096834,NCBI_Salmonella_Stage2
SRR37096835,NCBI_Salmonella_Stage2
SRR37096836,NCBI_Salmonella_Stage2
SRR37584292,NCBI_Salmonella_Stage2
SRR37584293,NCBI_Salmonella_Stage2
SRR37584294,NCBI_Salmonella_Stage2
SRR37584295,NCBI_Salmonella_Stage2
SRR37584296,NCBI_Salmonella_Stage2
SRR37584297,NCBI_Salmonella_Stage2
SRR37728674,NCBI_Salmonella_Stage2
SRR4034948,NCBI_Salmonella_Stage2
SRR4203372,NCBI_Salmonella_Stage2
SRR4301244,NCBI_Salmonella_Stage2
SRR4301245,NCBI_Salmonella_Stage2
SRR4301246,NCBI_Salmonella_Stage2
SRR4301247,NCBI_Salmonella_Stage2
SRR4301248,NCBI_Salmonella_Stage2
SRR4301249,NCBI_Salmonella_Stage2
SRR4301250,NCBI_Salmonella_Stage2
SRR4301251,NCBI_Salmonella_Stage2
SRR4417739,NCBI_Salmonella_Stage2
SRR4417740,NCBI_Salmonella_Stage2
SRR4417741,NCBI_Salmonella_Stage2
SRR4417742,NCBI_Salmonella_Stage2
SRR4420363,NCBI_Salmonella_Stage2
SRR4420365,NCBI_Salmonella_Stage2
SRR4436367,NCBI_Salmonella_Stage2
SRR4436368,NCBI_Salmonella_Stage2
SRR4436369,NCBI_Salmonella_Stage2
SRR4436370,NCBI_Salmonella_Stage2
SRR4436371,NCBI_Salmonella_Stage2
SRR4436372,NCBI_Salmonella_Stage2
SRR4436373,NCBI_Salmonella_Stage2
SRR4436374,NCBI_Salmonella_Stage2
SRR4436375,NCBI_Salmonella_Stage2
SRR4436376,NCBI_Salmonella_Stage2
SRR4436377,NCBI_Salmonella_Stage2
SRR4436378,NCBI_Salmonella_Stage2
SRR4436379,NCBI_Salmonella_Stage2
SRR4436380,NCBI_Salmonella_Stage2
SRR4436381,NCBI_Salmonella_Stage2
SRR4436382,NCBI_Salmonella_Stage2
SRR4436383,NCBI_Salmonella_Stage2
SRR4436384,NCBI_Salmonella_Stage2
SRR4436385,NCBI_Salmonella_Stage2
SRR4436386,NCBI_Salmonella_Stage2
SRR4436387,NCBI_Salmonella_Stage2
SRR4436388,NCBI_Salmonella_Stage2
SRR4436389,NCBI_Salmonella_Stage2
SRR4436390,NCBI_Salmonella_Stage2
SRR4436391,NCBI_Salmonella_Stage2
SRR4436392,NCBI_Salmonella_Stage2
SRR4436393,NCBI_Salmonella_Stage2
SRR4436394,NCBI_Salmonella_Stage2
SRR4436395,NCBI_Salmonella_Stage2
SRR4436396,NCBI_Salmonella_Stage2
SRR4449047,NCBI_Salmonella_Stage2
SRR4449048,NCBI_Salmonella_Stage2
SRR4449049,NCBI_Salmonella_Stage2
SRR4449050,NCBI_Salmonella_Stage2
SRR5092215,NCBI_Salmonella_Stage2
SRR5092216,NCBI_Salmonella_Stage2
SRR5092217,NCBI_Salmonella_Stage2
SRR5092218,NCBI_Salmonella_Stage2
SRR5092219,NCBI_Salmonella_Stage2
SRR5092220,NCBI_Salmonella_Stage2
SRR5092221,NCBI_Salmonella_Stage2
SRR5092222,NCBI_Salmonella_Stage2
SRR5092223,NCBI_Salmonella_Stage2
SRR5092224,NCBI_Salmonella_Stage2
SRR5092225,NCBI_Salmonella_Stage2
SRR5092226,NCBI_Salmonella_Stage2
SRR5092227,NCBI_Salmonella_Stage2
SRR5092228,NCBI_Salmonella_Stage2
SRR5092229,NCBI_Salmonella_Stage2
SRR5092230,NCBI_Salmonella_Stage2
SRR5092231,NCBI_Salmonella_Stage2
SRR5092232,NCBI_Salmonella_Stage2
SRR515287,NCBI_Salmonella_Stage2
SRR515288,NCBI_Salmonella_Stage2
SRR515290,NCBI_Salmonella_Stage2
SRR515293,NCBI_Salmonella_Stage2
SRR515294,NCBI_Salmonella_Stage2
SRR515300,NCBI_Salmonella_Stage2
SRR5176472,NCBI_Salmonella_Stage2
SRR5176473,NCBI_Salmonella_Stage2
SRR5181315,NCBI_Salmonella_Stage2
SRR5181316,NCBI_Salmonella_Stage2
SRR5181317,NCBI_Salmonella_Stage2
SRR5181318,NCBI_Salmonella_Stage2
SRR5181319,NCBI_Salmonella_Stage2
SRR5181320,NCBI_Salmonella_Stage2
SRR5295692,NCBI_Salmonella_Stage2
SRR5295693,NCBI_Salmonella_Stage2
SRR5295694,NCBI_Salmonella_Stage2
SRR5534415,NCBI_Salmonella_Stage2
SRR5534416,NCBI_Salmonella_Stage2
SRR5534419,NCBI_Salmonella_Stage2
SRR5534420,NCBI_Salmonella_Stage2
SRR5534421,NCBI_Salmonella_Stage2
SRR5534422,NCBI_Salmonella_Stage2
SRR5534423,NCBI_Salmonella_Stage2
SRR5534424,NCBI_Salmonella_Stage2
SRR5534426,NCBI_Salmonella_Stage2
SRR5534427,NCBI_Salmonella_Stage2
SRR5534428,NCBI_Salmonella_Stage2
SRR5534429,NCBI_Salmonella_Stage2
SRR5534430,NCBI_Salmonella_Stage2
SRR5534431,NCBI_Salmonella_Stage2
SRR5534432,NCBI_Salmonella_Stage2
SRR5534433,NCBI_Salmonella_Stage2
SRR5534434,NCBI_Salmonella_Stage2
SRR5534435,NCBI_Salmonella_Stage2
SRR5534436,NCBI_Salmonella_Stage2
SRR5534437,NCBI_Salmonella_Stage2
SRR5534438,NCBI_Salmonella_Stage2
SRR5534439,NCBI_Salmonella_Stage2
SRR5534440,NCBI_Salmonella_Stage2
SRR5534441,NCBI_Salmonella_Stage2
SRR5534442,NCBI_Salmonella_Stage2
SRR5534443,NCBI_Salmonella_Stage2
SRR5534444,NCBI_Salmonella_Stage2
SRR5534445,NCBI_Salmonella_Stage2
SRR5534446,NCBI_Salmonella_Stage2
SRR5534447,NCBI_Salmonella_Stage2
SRR5534448,NCBI_Salmonella_Stage2
SRR5534449,NCBI_Salmonella_Stage2
SRR5534450,NCBI_Salmonella_Stage2
SRR5534451,NCBI_Salmonella_Stage2
SRR5534452,NCBI_Salmonella_Stage2
SRR5534453,NCBI_Salmonella_Stage2
SRR5534454,NCBI_Salmonella_Stage2
SRR5534455,NCBI_Salmonella_Stage2
SRR5534456,NCBI_Salmonella_Stage2
SRR5534457,NCBI_Salmonella_Stage2
SRR5534458,NCBI_Salmonella_Stage2
SRR5534459,NCBI_Salmonella_Stage2
SRR5534460,NCBI_Salmonella_Stage2
SRR5534461,NCBI_Salmonella_Stage2
SRR5534462,NCBI_Salmonella_Stage2
SRR5534463,NCBI_Salmonella_Stage2
SRR5534464,NCBI_Salmonella_Stage2
SRR5534465,NCBI_Salmonella_Stage2
SRR5534466,NCBI_Salmonella_Stage2
SRR5534467,NCBI_Salmonella_Stage2
SRR5534468,NCBI_Salmonella_Stage2
SRR5534469,NCBI_Salmonella_Stage2
SRR5534470,NCBI_Salmonella_Stage2
SRR5534471,NCBI_Salmonella_Stage2
SRR5534472,NCBI_Salmonella_Stage2
SRR5534473,NCBI_Salmonella_Stage2
SRR5534474,NCBI_Salmonella_Stage2
SRR5749728,NCBI_Salmonella_Stage2
SRR5749729,NCBI_Salmonella_Stage2
SRR5749730,NCBI_Salmonella_Stage2
SRR5749731,NCBI_Salmonella_Stage2
SRR5815137,NCBI_Salmonella_Stage2
SRR5815138,NCBI_Salmonella_Stage2
SRR5815139,NCBI_Salmonella_Stage2
SRR5815140,NCBI_Salmonella_Stage2
SRR5815141,NCBI_Salmonella_Stage2
SRR5815142,NCBI_Salmonella_Stage2
SRR5891555,NCBI_Salmonella_Stage2
SRR5980348,NCBI_Salmonella_Stage2
SRR5980349,NCBI_Salmonella_Stage2
SRR5980350,NCBI_Salmonella_Stage2
SRR5980351,NCBI_Salmonella_Stage2
SRR5980352,NCBI_Salmonella_Stage2
SRR5980353,NCBI_Salmonella_Stage2
SRR5980354,NCBI_Salmonella_Stage2
SRR5980355,NCBI_Salmonella_Stage2
SRR5980356,NCBI_Salmonella_Stage2
SRR5980357,NCBI_Salmonella_Stage2
SRR5980358,NCBI_Salmonella_Stage2
SRR5980359,NCBI_Salmonella_Stage2
SRR5980360,NCBI_Salmonella_Stage2
SRR5980361,NCBI_Salmonella_Stage2
SRR5980362,NCBI_Salmonella_Stage2
SRR5980363,NCBI_Salmonella_Stage2
SRR5980364,NCBI_Salmonella_Stage2
SRR5980365,NCBI_Salmonella_Stage2
SRR5980366,NCBI_Salmonella_Stage2
SRR5980367,NCBI_Salmonella_Stage2
SRR5980368,NCBI_Salmonella_Stage2
SRR5980369,NCBI_Salmonella_Stage2
SRR5980370,NCBI_Salmonella_Stage2
SRR5980371,NCBI_Salmonella_Stage2
SRR5980372,NCBI_Salmonella_Stage2
SRR5980373,NCBI_Salmonella_Stage2
SRR5980374,NCBI_Salmonella_Stage2
SRR5980375,NCBI_Salmonella_Stage2
SRR5980376,NCBI_Salmonella_Stage2
SRR5980377,NCBI_Salmonella_Stage2
SRR5980378,NCBI_Salmonella_Stage2
SRR5980379,NCBI_Salmonella_Stage2
SRR5983260,NCBI_Salmonella_Stage2
SRR5983261,NCBI_Salmonella_Stage2
SRR5983262,NCBI_Salmonella_Stage2
SRR5983263,NCBI_Salmonella_Stage2
SRR6000989,NCBI_Salmonella_Stage2
SRR6000990,NCBI_Salmonella_Stage2
SRR6000991,NCBI_Salmonella_Stage2
SRR6000992,NCBI_Salmonella_Stage2
SRR6000993,NCBI_Salmonella_Stage2
SRR6000996,NCBI_Salmonella_Stage2
SRR6000997,NCBI_Salmonella_Stage2
SRR6000998,NCBI_Salmonella_Stage2
SRR6000999,NCBI_Salmonella_Stage2
SRR6001001,NCBI_Salmonella_Stage2
SRR6001002,NCBI_Salmonella_Stage2
